,budget,cast,close,director,gross,mpaa,open,opening_gross,opening_theaters,rank,rating,season,studio,title,year,June-Sep,Oct-Nov,Jan-May,Dec,mpaa_new,PG,R,PG-13,prol_studio,Tier_2
1872194,50000000.0,,1/15,,47119388.0,Rated R for language including some sexual references,10/10,13116226.0,3003.0,70,7.4,Oct-Nov,WB,The Judge,2014,False,True,False,False,R,False,True,False,False,False
1125929,25000000.0,,7/29,,137885.0,"Rated R for sexual content, pervasive language and some violence",6/30,44220.0,11.0,308,5.6,June-Sep,E1,Love Ranch,2010,True,False,False,False,R,False,True,False,False,False
1124035,23000000.0,,1/12,,40962534.0,Rated R for pervasive language,10/7,10470143.0,2199.0,74,7.1,Oct-Nov,Sony,The Ides of March,2011,False,True,False,False,R,False,True,False,False,False
1599348,85000000.0,,5/17,,126373434.0,Rated R for strong violence throughout and some language,2/10,40172720.0,3119.0,25,6.8,Jan-May,Uni.,Safe House,2012,False,False,True,False,R,False,True,False,False,False
1484522,2500000.0,,7/22,,100280.0,Rated R for some language/sexual references,6/18,42566.0,16.0,338,7.1,June-Sep,RF,8: The Mormon Proposition,2010,True,False,False,False,R,False,True,False,False,False
1981115,150000000.0,,4/17,,206362140.0,"Rated PG-13 for sequences of intense sci-fi action and violence, and some suggestive content",11/8,85737841.0,3841.0,12,7.1,Oct-Nov,BV,Thor: The Dark World,2013,False,True,False,False,PG-13,False,False,True,False,True
1877832,200000000.0,,10/9,,233921534.0,"Rated PG- 13 for sequences of intense sci-fi violence  and action, some suggestive material,  nudity and language",5/23,90823660.0,3996.0,9,8.0,Jan-May,Fox,X-Men: Days of Future Past,2014,False,False,True,False,PG,True,False,False,False,False
0386117,100000000.0,,2/11,,77233467.0,"Rated PG for mild thematic elements, some adventure action and brief language",10/16,32695407.0,3735.0,41,6.8,Oct-Nov,WB,Where the Wild Things Are,2009,False,True,False,False,PG,True,False,False,False,False
1212436,35000000.0,,7/22,,37490007.0,"Rated PG-13 for sexual content including references, some crude material and language",4/23,12201710.0,3280.0,82,5.3,Jan-May,CBS,The Back-Up Plan,2010,False,False,True,False,PG-13,False,False,True,False,False
1176740,21000000.0,,8/20,,9451946.0,Rated R for language and some sexual content,6/5,130411.0,4.0,143,7.1,June-Sep,Focus,Away We Go,2009,True,False,False,False,R,False,True,False,False,False
1183923,10000000.0,,12/9,,158898.0,"Rated R for strong sexual content, brief drug use and pervasive language involving a teenager",10/29,42145.0,10.0,299,7.0,Oct-Nov,Gold.,Welcome to the Rileys,2010,False,True,False,False,R,False,True,False,False,False
2404311,30000000.0,,1/9,,36918811.0,"Rated R for violence, language and brief sexuality",9/13,14034764.0,3091.0,81,6.3,June-Sep,Rela.,The Family ,2013,True,False,False,False,R,False,True,False,False,False
2377322,30000000.0,,8/10,,30577122.0,"Rated R for bloody violence, grisly images, terror throughout, and language",7/2,9740471.0,3049.0,93,6.2,June-Sep,SGem,Deliver Us From Evil,2014,True,False,False,False,R,False,True,False,False,False
1080016,90000000.0,,11/22,,196573705.0,Rated PG for some mild rude humor and peril,7/1,41690382.0,4099.0,12,7.0,June-Sep,Fox,Ice Age: Dawn of the Dinosaurs,2009,True,False,False,False,PG,True,False,False,False,False
0450405,40000000.0,,11/26,,13869515.0,"Rated PG-13 for sequences of intense supernatural violence and action, disturbing images, thematic elements and some language",10/23,6293205.0,2754.0,129,6.0,Oct-Nov,Uni.,Cirque du Freak: The Vampire's Assistant,2009,False,True,False,False,PG-13,False,False,True,False,False
1405365,840000.0,,12/13,,3094813.0,"Rated R for language, sexual content and drug use",8/3,107785.0,4.0,167,6.7,June-Sep,SPC,Celeste and Jesse Forever,2012,True,False,False,False,R,False,True,False,False,False
1152836,102500000.0,,9/3,,97104620.0,Rated R for gangster violence and some language,7/1,25271675.0,3334.0,33,7.0,June-Sep,Uni.,Public Enemies,2009,True,False,False,False,R,False,True,False,False,False
2281587,55000000.0,,7/17,,51183113.0,Rated PG for some mild action,3/21,17005126.0,3194.0,62,6.5,Jan-May,BV,Muppets Most Wanted,2014,False,False,True,False,PG,True,False,False,False,True
1100119,20000000.0,,12/17,,20919166.0,Rated PG for mild action and some rude humor,8/21,6410339.0,3105.0,108,4.9,June-Sep,WB,Shorts,2009,True,False,False,False,PG,True,False,False,False,False
1596346,18000000.0,,7/21,,43853424.0,Rated PG for an intense accident sequence and some thematic material,4/8,10601862.0,2214.0,72,7.1,Jan-May,TriS,Soul Surfer,2011,False,False,True,False,PG,True,False,False,False,False
1596343,125000000.0,,8/11,,209837675.0,"Rated PG-13 for intense sequences of violence and action, sexual content and language",4/29,86198765.0,3644.0,6,7.3,Jan-May,Uni.,Fast Five,2011,False,False,True,False,PG-13,False,False,True,False,False
1046173,175000000.0,,11/5,,150201498.0,Rated PG-13 for strong sequences of action violence and mayhem throughout,8/7,54713046.0,4007.0,18,5.8,June-Sep,Par.,G.I. Joe: The Rise of Cobra,2009,True,False,False,False,PG-13,False,False,True,False,False
1233227,11000000.0,,11/24,,27693292.0,"Rated R for sequences of grisly bloody violence and torture, and language",10/23,14118444.0,3036.0,98,6.0,Oct-Nov,LGF,Saw VI,2009,False,True,False,False,R,False,True,False,False,False
